VendorId,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,extra,tip_amount,improvement_surcharge,total_amount
1,2024-01-02T21:56:57.000,2024-01-02T22:30:24.000,2,15.9,61.8,3.5,13.35,1.0,80.15
2,2024-01-07T00:51:29.000,2024-01-07T00:58:21.000,2,1.27,8.6,1.0,2.72,1.0,16.32
2,2024-01-25T13:42:16.000,2024-01-25T13:44:14.000,2,0.45,4.4,0.0,2.1,1.0,10.5
1,2024-01-11T20:01:42.000,2024-01-11T20:10:33.000,2,1.2,9.3,3.5,0.0,1.0,14.3
2,2024-01-23T19:42:08.000,2024-01-23T19:46:52.000,1,0.77,6.5,2.5,1.3,1.0,14.3
2,2024-01-12T19:15:21.000,2024-01-12T19:44:33.000,1,10.87,45.0,7.5,5.0,1.0,60.75
1,2024-01-02T18:35:19.000,2024-01-02T18:43:57.000,1,1.2,8.6,5.0,3.0,1.0,18.1
2,2024-01-17T12:12:21.000,2024-01-17T12:25:49.000,1,1.17,12.8,0.0,1.5,1.0,18.3
1,2024-01-05T23:30:55.000,2024-01-05T23:32:45.000,1,0.7,5.1,3.5,2.5,1.0,12.6
2,2024-01-17T11:26:50.000,2024-01-17T12:05:53.000,1,4.35,34.5,0.0,0.0,1.0,38.5
2,2024-01-19T06:36:09.000,2024-01-19T06:44:26.000,1,2.44,12.1,0.0,0.0,1.0,16.1
2,2024-01-26T18:45:13.000,2024-01-26T18:58:34.000,2,1.52,12.8,2.5,5.79,1.0,25.09
2,2024-01-15T18:50:00.000,2024-01-15T18:55:58.000,1,0.88,7.2,0.0,2.24,1.0,13.44
2,2024-01-27T02:42:24.000,2024-01-27T02:49:30.000,2,0.89,8.6,1.0,1.0,1.0,14.6
1,2024-01-17T17:06:12.000,2024-01-17T17:09:41.000,1,0.4,5.8,5.0,1.85,1.0,14.15
2,2024-01-23T20:08:32.000,2024-01-23T20:28:52.000,3,2.63,19.1,1.0,6.03,1.0,30.13
2,2024-01-21T00:33:34.000,2024-01-21T00:45:20.000,2,5.25,23.3,1.0,4.24,1.0,32.54
2,2024-01-28T16:31:11.000,2024-01-28T16:54:18.000,1,3.24,22.6,0.0,5.32,1.0,31.92
2,2024-01-20T13:24:52.000,2024-01-20T13:51:13.000,1,6.54,32.4,0.0,7.28,1.0,43.68
2,2024-01-19T22:21:02.000,2024-01-19T22:34:42.000,1,2.46,15.6,1.0,4.12,1.0,24.72
2,2024-01-30T08:48:53.000,2024-01-30T09:21:31.000,1,6.92,35.9,0.0,11.97,1.0,51.87
2,2024-01-09T08:56:58.000,2024-01-09T09:04:17.000,1,0.86,7.9,0.0,2.38,1.0,14.28
2,2024-01-24T17:59:04.000,2024-01-24T18:33:32.000,2,9.08,40.1,7.5,8.0,1.0,66.54
2,2024-01-31T00:43:14.000,2024-01-31T00:48:27.000,2,1.64,8.6,1.0,2.72,1.0,16.32
2,2024-01-10T14:19:03.000,2024-01-10T14:51:28.000,1,16.8,85.3,5.0,10.0,1.0,109.99
2,2024-01-10T10:16:33.000,2024-01-10T10:22:08.000,1,0.76,7.2,0.0,2.24,1.0,13.44
1,2024-01-31T13:53:52.000,2024-01-31T14:09:13.000,1,2.4,16.3,2.5,2.0,1.0,22.3
1,2024-01-18T19:30:07.000,2024-01-18T19:49:37.000,1,4.8,22.6,5.0,0.01,1.0,29.11
2,2024-01-08T07:31:22.000,2024-01-08T07:56:52.000,1,8.15,38.7,0.0,0.0,1.0,42.7
1,2024-01-10T13:07:11.000,2024-01-10T13:10:17.000,1,0.3,5.1,2.5,2.0,1.0,11.1
2,2024-01-12T15:09:47.000,2024-01-12T15:16:20.000,2,1.13,8.6,0.0,2.52,1.0,15.12
2,2024-01-15T08:15:04.000,2024-01-15T08:24:55.000,1,1.98,12.1,0.0,2.42,1.0,18.52
2,2024-01-08T17:11:31.000,2024-01-08T17:18:14.000,1,1.0,8.6,2.5,4.53,1.0,19.63
2,2024-01-30T19:27:23.000,2024-01-30T19:32:09.000,2,0.83,7.2,2.5,1.37,1.0,15.07
1,2024-01-24T18:47:03.000,2024-01-24T18:52:21.000,1,0.6,7.2,5.0,0.0,1.0,13.7
2,2024-01-25T19:40:58.000,2024-01-25T19:57:40.000,1,9.85,34.5,2.5,0.0,1.0,40.25
2,2024-01-31T19:09:00.000,2024-01-31T19:43:02.000,1,7.32,36.6,2.5,8.62,1.0,51.72
2,2024-01-30T19:59:31.000,2024-01-30T20:07:05.000,1,0.99,8.6,1.0,2.72,1.0,16.32
2,2024-01-24T12:06:05.000,2024-01-24T12:30:47.000,6,2.05,21.2,0.0,6.3,1.0,31.5
2,2024-01-17T21:06:46.000,2024-01-17T21:30:30.000,3,19.28,70.2,1.0,19.91,1.0,101.3
2,2024-01-17T04:35:49.000,2024-01-17T05:10:46.000,1,15.33,70.0,0.0,16.19,1.0,97.13
1,2024-01-12T21:19:23.000,2024-01-12T21:30:16.000,1,1.3,10.0,3.5,0.0,1.0,15.0
1,2024-01-02T14:52:22.000,2024-01-02T15:11:46.000,1,2.7,17.0,2.5,3.5,1.0,24.5
2,2024-01-21T13:31:50.000,2024-01-21T14:22:13.000,1,17.47,70.0,0.0,0.0,1.0,82.69
2,2024-01-02T15:43:06.000,2024-01-02T15:52:42.000,1,1.96,12.1,0.0,0.0,1.0,16.1
2,2024-01-06T16:03:58.000,2024-01-06T16:18:35.000,1,2.06,14.9,0.0,3.78,1.0,22.68
2,2024-01-18T19:43:04.000,2024-01-18T19:52:31.000,1,1.3,10.7,2.5,3.44,1.0,20.64
2,2024-01-27T16:09:52.000,2024-01-27T16:23:51.000,1,1.45,13.5,0.0,0.0,1.0,17.5
2,2024-01-17T20:38:05.000,2024-01-17T20:54:16.000,1,2.54,17.0,1.0,4.4,1.0,26.4
